code,date,open,high,low,close,volume,amount,name,sector
AMAT,2025-09-23,200.1231113357434,202.9773349515107,197.70648506170198,199.7650909423828,12417900,2480662922.8134155,Applied Materials,Technology
AMAT,2025-09-24,197.98495092249897,202.62926150006984,196.31418396742538,200.33197021484375,6360500,1274211496.5515137,Applied Materials,Technology
AMAT,2025-09-25,197.94515803159487,199.61592494940115,195.12078331859556,198.50209045410156,6027600,1196491200.4211426,Applied Materials,Technology
AMAT,2025-09-26,198.8998885895879,204.07128265794574,196.3042444364995,202.79832458496094,7363300,1493264903.4164429,Applied Materials,Technology
AMAT,2025-09-29,205.2050006408442,209.34212174823807,203.5541280102702,203.82264709472656,9295400,1894613033.8043213,Applied Materials,Technology
AMAT,2025-09-30,203.23588544420463,209.11338017732243,201.75407596673594,203.61380004882812,12253800,2495042783.03833,Applied Materials,Technology
AMAT,2025-10-01,203.61380560841613,217.23844388434122,202.49001646915468,216.54229736328125,12699200,2749913942.6757812,Applied Materials,Technology
AMAT,2025-10-02,223.7623551561523,225.1646028904296,217.52683994350787,222.360107421875,11166000,2482872959.4726562,Applied Materials,Technology
AMAT,2025-10-03,218.70036371305397,219.28711470908553,214.41407378549286,216.3334503173828,9269800,2005367817.7520752,Applied Materials,Technology
AMAT,2025-10-06,221.1169886736455,225.24417020866534,219.55563253679568,222.67835998535156,7891900,1757355349.168396,Applied Materials,Technology
AMAT,2025-10-07,222.67837555021453,223.59331322347305,210.10790310589238,210.39630126953125,10543300,2218271323.175049,Applied Materials,Technology
AMAT,2025-10-08,208.84486803858508,217.4472815330891,207.85036866697274,216.3135528564453,7875500,1703577385.520935,Applied Materials,Technology
AMAT,2025-10-09,215.80636015133007,219.6451282706936,214.3245506486332,219.0882110595703,6701400,1468197737.5946045,Applied Materials,Technology
AMAT,2025-10-10,219.4860035105734,223.23527030904233,208.57634442705788,208.79513549804688,12829700,2678778949.899292,Applied Materials,Technology
AMAT,2025-10-13,219.13794511904632,219.9136534238157,215.83619988347914,218.27272033691406,7853000,1714095672.8057861,Applied Materials,Technology
AMAT,2025-10-14,212.72341154490576,220.4307817483423,212.5344694093782,216.9898223876953,8260000,1792335932.9223633,Applied Materials,Technology
AMAT,2025-10-15,222.72810289192213,226.84532999670688,219.30702236526864,226.32818603515625,8033600,1818230115.3320312,Applied Materials,Technology
AMAT,2025-10-16,229.33157038796287,230.79348573702293,222.79770196973246,226.4674072265625,7742800,1753491840.6738281,Applied Materials,Technology
AMAT,2025-10-17,225.2242810149644,226.10938487665413,221.47501401663516,223.75242614746094,5272800,1179801792.590332,Applied Materials,Technology
AMAT,2025-10-20,225.90051705842987,230.0575321546226,225.2839323289133,226.87513732910156,5494800,1246633504.5959473,Applied Materials,Technology
AMAT,2025-10-21,224.67730468136787,226.9049888206852,223.9712185988314,224.75686645507812,4557500,1024329418.8690186,Applied Materials,Technology
AMAT,2025-10-22,224.75685005901227,225.52261879711097,214.88147893105804,219.34677124023438,7498100,1644684025.4364014,Applied Materials,Technology
AMAT,2025-10-23,217.18871663222487,229.2818326036418,216.9201975535816,227.21327209472656,7001900,1590924609.880066,Applied Materials,Technology
AMAT,2025-10-24,227.74036985303533,229.45091008950087,225.04526971626538,227.4917449951172,5346700,1216330112.965393,Applied Materials,Technology
AMAT,2025-10-27,231.71836838804776,234.49301513515636,229.8586593002868,230.05755615234375,7671700,1764932553.5339355,Applied Materials,Technology
AMAT,2025-10-28,228.41660464954958,229.74924531858977,225.83091543059058,226.38783264160156,6118500,1385153954.0176392,Applied Materials,Technology
AMAT,2025-10-29,231.61890247259743,236.08421020843542,230.7238590891768,234.45323181152344,7784500,1825101183.0368042,Applied Materials,Technology
AMAT,2025-10-30,236.47207123136835,241.16610971485846,230.80342756376368,231.27084350585938,7317700,1692370651.5228271,Applied Materials,Technology
AMAT,2025-10-31,232.45428905071034,236.60134961768418,229.18237761361172,231.81781005859375,6532600,1514373025.9887695,Applied Materials,Technology
AMAT,2025-11-03,234.3736784882986,238.47101127767144,232.71286626372407,236.4024658203125,6160600,1456381030.9326172,Applied Materials,Technology
AMAT,2025-11-04,230.14704284479814,235.6665173943104,228.50612495095814,228.92381286621094,6896400,1578750183.050537,Applied Materials,Technology
AMAT,2025-11-05,228.9238162618819,240.57935028847464,228.83431495904074,239.56495666503906,7230800,1732246288.6535645,Applied Materials,Technology
AMAT,2025-11-06,239.4456185535796,239.4456185535796,231.64873192766146,232.2454376220703,9278400,2154866068.432617,Applied Materials,Technology
AMAT,2025-11-07,230.99240023226503,231.24102510416336,222.15130039455457,228.80450439453125,6892800,1577103687.890625,Applied Materials,Technology
AMAT,2025-11-10,234.93059453647732,235.2388869297485,230.78353376195884,233.78692626953125,7673700,1794010736.114502,Applied Materials,Technology
AMAT,2025-11-11,231.29072708012635,231.9669793716411,225.75135827379432,227.41217041015625,6237600,1418506154.1503906,Applied Materials,Technology
AMAT,2025-11-12,229.95809565514114,230.5647409057435,227.6409101954585,229.46084594726562,5955400,1366531121.9543457,Applied Materials,Technology
AMAT,2025-11-13,226.1392114815651,227.74035607669683,218.42190182156497,222.00209045410156,13465900,2989457949.845886,Applied Materials,Technology
AMAT,2025-11-14,202.62924914009386,224.91598393901398,202.2811682863524,224.7667999267578,15254400,3428682672.8027344,Applied Materials,Technology
AMAT,2025-11-17,222.96676330874845,230.4354635435886,222.03193144115008,227.45196533203125,8713600,1981925445.1171875,Applied Materials,Technology
AMAT,2025-11-18,225.23421839055047,226.36794709214436,218.21305510042905,223.88169860839844,12167400,2724058179.647827,Applied Materials,Technology
AMAT,2025-11-19,226.03976763796518,234.6123630006202,225.25411976912912,233.83665466308594,8870500,2074248045.1889038,Applied Materials,Technology
AMAT,2025-11-20,237.941993075374,239.9049983519533,218.18242751431245,219.44790649414062,9264000,2032965405.7617188,Applied Materials,Technology
AMAT,2025-11-21,218.42156151596558,227.34974894700147,214.73470420624494,223.2144775390625,8596800,1918930220.5078125,Applied Materials,Technology
AMAT,2025-11-24,222.0685657203455,232.371841992536,222.0685657203455,230.08998107910156,8806600,2026310427.3712158,Applied Materials,Technology
AMAT,2025-11-25,236.7064015369673,243.7512862315726,232.31205893872573,241.59896850585938,8330300,2012591887.3443604,Applied Materials,Technology
AMAT,2025-11-26,241.96766213706286,251.76275559309383,241.96766213706286,249.08230590820312,8791100,2189707459.4696045,Applied Materials,Technology
AMAT,2025-11-28,249.90936976578732,251.5833965030557,246.96984875631566,251.35421752929688,2916300,733024304.5806885,Applied Materials,Technology
AMAT,2025-12-01,249.3413839900356,254.8816369969153,247.64742403682888,253.8453369140625,6842400,1736911333.3007812,Applied Materials,Technology
AMAT,2025-12-02,254.72222088135354,266.1016495624101,254.72222088135354,264.38775634765625,9196800,2431521317.578125,Applied Materials,Technology
AMAT,2025-12-03,264.35783411306807,268.1941677793995,258.7876893992359,267.676025390625,7999600,2141301132.7148438,Applied Materials,Technology
AMAT,2025-12-04,267.38705458732306,271.79137145326706,265.05536815565955,268.483154296875,6348800,1704545850.0,Applied Materials,Technology
AMAT,2025-12-05,268.83189995649076,272.6183928058921,266.41050653450134,267.0482482910156,5373400,1434957057.3669434,Applied Materials,Technology
AMAT,2025-12-08,268.54294032354596,271.1934976693502,265.59346051397546,267.20770263671875,5338100,1426381437.4450684,Applied Materials,Technology
AMAT,2025-12-09,265.1251377078989,267.7557467091903,263.7898999741004,266.19134521484375,4062600,1081428959.0698242,Applied Materials,Technology
AMAT,2025-12-10,265.82260665683316,275.1194899837203,264.915834697875,274.1728515625,6244600,1712099788.8671875,Applied Materials,Technology
AMAT,2025-12-11,270.25686140244517,271.024116078401,261.8966408589679,269.1507873535156,7061200,1900527539.6606445,Applied Materials,Technology
AMAT,2025-12-12,266.3108895157472,268.752170587269,256.2168593108301,258.2894592285156,6739300,1740690152.5787354,Applied Materials,Technology
AMAT,2025-12-15,262.494496110446,264.7464800952862,258.8674383461621,260.3421630859375,6406000,1667751896.7285156,Applied Materials,Technology
AMAT,2025-12-16,258.86741479039296,260.65103605845246,254.39335467961288,257.9207763671875,5859700,1511338373.2788086,Applied Materials,Technology
AMAT,2025-12-17,257.2432296079385,259.1763427408613,246.04313945897448,247.3883514404297,7855400,1943334455.9051514,Applied Materials,Technology
AMAT,2025-12-18,258.16990691091667,259.89377422192126,251.3342677738749,252.59976196289062,8741200,2208025039.2700195,Applied Materials,Technology
AMAT,2025-12-19,254.80192431946324,260.3920025855455,252.67948355179402,255.4994354248047,25749700,6579033812.358093,Applied Materials,Technology
AMAT,2025-12-22,261.89659024727956,261.89659024727956,256.6851831712118,258.0901794433594,4182000,1079333130.432129,Applied Materials,Technology
AMAT,2025-12-23,257.24322140702003,259.52509763412274,256.96421696421476,259.3058776855469,3791500,983158235.244751,Applied Materials,Technology
AMAT,2025-12-24,259.3058776866754,260.5514386651337,258.40904945482254,259.8539123535156,1279500,332483080.85632324,Applied Materials,Technology
AMAT,2025-12-26,260.9101556890124,262.0062554741528,259.2759954350615,260.9699401855469,1836000,479140810.18066406,Applied Materials,Technology
AMAT,2025-12-29,259.8937833640272,263.7101688887089,259.0766880496616,262.1158447265625,2601600,681920581.640625,Applied Materials,Technology
AMAT,2025-12-30,263.2517983998894,264.06889367528515,258.85745575152265,259.0467834472656,2185100,566043126.5106201,Applied Materials,Technology
AMAT,2025-12-31,260.54146353910994,260.9001705032391,255.05103623884102,256.0773620605469,3025800,774838882.1228027,Applied Materials,Technology
AMAT,2026-01-02,266.13150941841116,270.26679591296426,264.1585604246278,267.9151611328125,7553200,2023616795.0683594,Applied Materials,Technology
AMAT,2026-01-05,275.1394112003493,286.71814027187855,275.1394112003493,283.310302734375,10398700,2946058845.0439453,Applied Materials,Technology
AMAT,2026-01-06,284.4163859975942,297.1609752158585,284.4163859975942,294.9588317871094,7237900,2134882528.591919,Applied Materials,Technology
AMAT,2026-01-07,290.96302109389114,294.20147937661426,288.97012368913846,291.1623229980469,6148400,1790182426.7211914,Applied Materials,Technology
AMAT,2026-01-08,289.66768599489257,290.88335477945503,278.4576366980191,280.6398620605469,5500700,1543715689.2364502,Applied Materials,Technology
AMAT,2026-01-09,287.3758286324067,301.70476728148157,285.482581989015,300.1104431152344,9427600,2829321213.5131836,Applied Materials,Technology
AMAT,2026-01-12,300.64853924116846,308.40090984580297,299.5225472088919,306.14892578125,6612800,2024501616.40625,Applied Materials,Technology
AMAT,2026-01-13,305.9695789117708,309.53688279435295,301.51545137282733,303.787353515625,7146500,2171016321.899414,Applied Materials,Technology
AMAT,2026-01-14,300.39941026774244,300.86774240345295,295.945283073799,300.81793212890625,6545200,1968913529.3701172,Applied Materials,Technology
AMAT,2026-01-15,326.91490807314483,329.8245519416222,317.6977566971327,317.9468688964844,11262800,3580971995.007324,Applied Materials,Technology
AMAT,2026-01-16,324.5632969280611,329.01742417854217,319.03301837824654,325.8487243652344,11399300,3714447363.656616,Applied Materials,Technology
AMAT,2026-01-20,314.97747372805946,323.33766339946106,314.57890028741224,317.09991455078125,9387300,2976712027.862549,Applied Materials,Technology
AMAT,2026-01-21,318.34546716091154,327.52275190953486,315.78458649827,324.0849914550781,7914000,2564808622.3754883,Applied Materials,Technology
AMAT,2026-01-22,331.8074834930878,331.84734996054345,316.3326345044371,317.6579284667969,6036100,1917415022.0184326,Applied Materials,Technology
AMAT,2026-01-23,317.8472486246984,322.4907036738174,309.96533498114877,321.23516845703125,6201000,1991979279.6020508,Applied Materials,Technology
AMAT,2026-01-26,320.8565195191279,320.8565195191279,315.4458097335207,318.3255310058594,4777200,1520704726.7211914,Applied Materials,Technology
AMAT,2026-01-27,323.29782646167786,335.275130132524,322.1419422005047,331.5284729003906,8033000,2663168222.808838,Applied Materials,Technology
AMAT,2026-01-28,340.71573574296747,342.81825855372676,331.77758866317885,335.55413818359375,8470000,2842143550.415039,Applied Materials,Technology
AMAT,2026-01-29,339.5299627581736,343.37627103385853,327.71209429501295,340.1278381347656,7350500,2500109674.2095947,Applied Materials,Technology
AMAT,2026-01-30,331.7476916933059,339.73923053137753,320.39815567383494,321.1753845214844,9814100,3152047341.2323,Applied Materials,Technology
AMAT,2026-02-02,319.4614765328976,329.2665286206567,318.71413996758787,327.2337646484375,7409600,2424671302.5390625,Applied Materials,Technology
AMAT,2026-02-03,335.7434696899056,337.23814292812534,310.8422232721106,317.5383605957031,10697000,3396707843.2922363,Applied Materials,Technology
AMAT,2026-02-04,322.8394183577576,322.8394183577576,286.46903925581734,296.54315185546875,14719400,4364937269.421387,Applied Materials,Technology
AMAT,2026-02-05,299.0043991532007,303.269198807094,291.2819209418628,302.91046142578125,8514300,2579070541.7175293,Applied Materials,Technology
AMAT,2026-02-06,308.3112300779641,323.24798801505983,307.2051560856231,321.3647155761719,8344400,2681595732.6538086,Applied Materials,Technology
AMAT,2026-02-09,316.43227900659065,331.2195755733812,314.977472270817,329.3960876464844,7458900,2456932478.1463623,Applied Materials,Technology
AMAT,2026-02-10,328.6886009143787,333.42173292091564,320.3782212088479,327.90142822265625,6785800,2225073511.633301,Applied Materials,Technology
AMAT,2026-02-11,336.710029248026,343.11718795437736,329.71496937854124,338.67303466796875,7160900,2425203733.9538574,Applied Materials,Technology
AMAT,2026-02-12,338.67303378073507,339.85881032318423,324.4038792127055,327.2238464355469,9764400,3195144526.135254,Applied Materials,Technology
AMAT,2026-02-13,363.6539815984665,374.98359896199395,352.0054933383768,353.6496276855469,15706000,5554421052.429199,Applied Materials,Technology
AMAT,2026-02-17,349.7535115651193,361.3422154035328,346.425376386225,357.8546447753906,8791300,3146007538.6138916,Applied Materials,Technology
AMAT,2026-02-18,360.345810096548,372.6718777657331,357.98423113767666,367.9885559082031,8784300,3232521871.6644287,Applied Materials,Technology
AMAT,2026-02-19,361.36386638663055,369.215693465988,359.56800345359966,368.9762268066406,6640100,2450039043.6187744,Applied Materials,Technology
AMAT,2026-02-20,365.42447241492874,376.2394451442549,365.42447241492874,374.5134582519531,8178700,3063033221.005249,Applied Materials,Technology
AMAT,2026-02-23,371.5403134371029,377.985392087367,368.82659130323447,372.6876525878906,6077400,2264971939.8376465,Applied Materials,Technology
AMAT,2026-02-24,375.7206531432947,379.6316173742122,367.15048647409037,377.05755615234375,5711800,2153677349.230957,Applied Materials,Technology
AMAT,2026-02-25,384.11122646584437,395.03596054028264,383.1135349685305,394.03826904296875,9745000,3839902931.8237305,Applied Materials,Technology
AMAT,2026-02-26,390.8955274641499,392.56168570826753,365.6938602371558,374.8526611328125,7717100,2892775471.2280273,Applied Materials,Technology
AMAT,2026-02-27,365.09524811662715,377.7060534717625,364.7659928548482,371.4405517578125,9041400,3358342604.663086,Applied Materials,Technology
AMAT,2026-03-02,365.73375256661006,372.94707338603877,362.441382652388,371.3208312988281,5802100,2154440595.2789307,Applied Materials,Technology
AMAT,2026-03-03,350.08995883777123,358.70004178660383,347.78529379282963,350.5090026855469,7982000,2797762859.436035,Applied Materials,Technology
AMAT,2026-03-04,358.3907642221469,361.5035570249374,349.8904430724398,356.93414306640625,5980400,2134608949.194336,Applied Materials,Technology
AMAT,2026-03-05,350.22964000604236,353.9410536815071,335.5236462845959,345.73004150390625,5899700,2039703525.8605957,Applied Materials,Technology
AMAT,2026-03-06,328.75929004983357,340.6118698667743,320.9972514465727,323.9903259277344,8655200,2804201068.9697266,Applied Materials,Technology
AMAT,2026-03-09,319.7401855380069,338.3770556055685,315.92899666902514,338.1575622558594,9504100,3213883287.435913,Applied Materials,Technology
AMAT,2026-03-10,339.0654943909626,354.4598683827322,338.2174504464347,345.0815734863281,6121100,2112278819.467163,Applied Materials,Technology
AMAT,2026-03-11,347.1966621296396,352.18511991885856,342.73697964819263,350.25958251953125,4517200,1582192586.1572266,Applied Materials,Technology
AMAT,2026-03-12,343.3954636156852,344.6824942650633,333.2389707492217,336.4914245605469,5978200,2011613034.3078613,Applied Materials,Technology
AMAT,2026-03-13,341.67944019680226,348.4437879621186,339.4944931779622,340.7416076660156,5332200,1816902400.3967285,Applied Materials,Technology
AMAT,2026-03-16,346.8973700430836,349.9403171437422,342.77689899961496,345.380859375,4427000,1529001064.453125,Applied Materials,Technology
AMAT,2026-03-17,345.3808304879393,351.9955298957976,342.21816553529504,351.6463317871094,4833900,1699823203.225708,Applied Materials,Technology
AMAT,2026-03-18,352.574233336419,357.0338853592935,348.42383281278217,348.66326904296875,5170500,1802763432.58667,Applied Materials,Technology
AMAT,2026-03-19,339.95339557908005,358.2211247024128,337.3095191654133,356.3853759765625,6459700,2302142613.195801,Applied Materials,Technology
AMAT,2026-03-20,358.9394531617771,361.164316125394,345.85973246036554,356.2357177734375,17587900,6265438180.627441,Applied Materials,Technology
AMAT,2026-03-23,366.9709128060676,373.386062157875,360.61562251142084,360.954833984375,6490700,2342849540.942383,Applied Materials,Technology
AMAT,2026-03-24,357.33320432499494,379.1127971675235,357.17357002551796,373.12664794921875,6406200,2390323932.092285,Applied Materials,Technology
AMAT,2026-03-25,370.1435372248107,374.8127260204977,359.8274110269713,368.48736572265625,5052000,1861598171.6308594,Applied Materials,Technology
AMAT,2026-03-26,357.5427170251986,358.6501704816853,336.7508287115354,337.7684631347656,9261000,3128073737.0910645,Applied Materials,Technology
AMAT,2026-03-27,336.850592170845,344.891983371992,333.56817855067897,336.39166259765625,5984800,2013236822.3144531,Applied Materials,Technology
AMAT,2026-03-30,343.20588863086084,343.7446505858846,319.9497013457435,322.37408447265625,6568100,2117385224.2248535,Applied Materials,Technology
AMAT,2026-03-31,328.07090253059164,341.27037284051863,324.70868684234443,341.0010070800781,8335600,2842447994.616699,Applied Materials,Technology
AMAT,2026-04-01,344.49291176049076,358.1712539067763,340.64180667984965,352.9832458496094,5974800,2109004297.302246,Applied Materials,Technology
AMAT,2026-04-02,337.2197266493062,353.4920725616134,336.47145802508436,347.6655578613281,4269400,1484323332.7331543,Applied Materials,Technology
AMAT,2026-04-06,350.20968713984985,352.68397321702116,345.03166540847445,351.8059997558594,2505500,881449932.3883057,Applied Materials,Technology
AMAT,2026-04-07,347.34628226641854,355.17816646468617,344.7024059369356,353.4920654296875,4024800,1422734864.9414062,Applied Materials,Technology
AMAT,2026-04-08,378.01536988386937,388.4013122327656,376.90791641946623,384.82958984375,7628500,2935672526.123047,Applied Materials,Technology
AMAT,2026-04-09,384.3606594960599,397.8195084073637,384.2409413847594,396.89166259765625,5373600,2132737038.1347656,Applied Materials,Technology
AMAT,2026-04-10,401.57084078912874,406.34979174259803,398.05897756480897,398.5677795410156,6399900,2550793932.284546,Applied Materials,Technology
AMAT,2026-04-13,396.9315990694811,399.57547565291446,388.690656919675,394.8164978027344,5246600,2071444237.3718262,Applied Materials,Technology
AMAT,2026-04-14,399.0766049496418,400.12416885878315,390.1073679964798,394.7266845703125,5353200,2113050887.8417969,Applied Materials,Technology
AMAT,2026-04-15,388.31149326223357,393.6990211766931,378.8034946547437,393.349853515625,5925100,2330637217.0654297,Applied Materials,Technology
AMAT,2026-04-16,388.05215023696525,392.60162138274774,383.41286005596675,388.99993896484375,5113000,1988956687.927246,Applied Materials,Technology
AMAT,2026-04-17,396.8318093508614,399.5754610811314,389.50875711354195,396.023681640625,6017900,2383230913.745117,Applied Materials,Technology
AMAT,2026-04-20,396.68217952826996,397.570109204717,389.47884508043387,390.7159729003906,3747500,1464208108.4442139,Applied Materials,Technology
AMAT,2026-04-21,392.09279184423053,396.5923906234892,390.15726773879646,393.4197082519531,5414900,2130328378.213501,Applied Materials,Technology
AMAT,2026-04-22,398.94690177778625,403.14717453649166,390.35679243649565,402.548583984375,5268100,2120666195.288086,Applied Materials,Technology
AMAT,2026-04-23,405.2323620692997,412.8646958064126,396.2232092174277,402.9775695800781,4420800,1781483239.5996094,Applied Materials,Technology
AMAT,2026-04-24,411.54777277078955,419.52930533361695,409.36282579594507,416.0773010253906,6159600,2562869743.395996,Applied Materials,Technology
AMAT,2026-04-27,415.0396829536639,416.03737449922556,397.08123513355343,403.9253845214844,5663400,2287591022.6989746,Applied Materials,Technology
AMAT,2026-04-28,385.108920156064,389.16953188056436,376.92783765265375,380.2301940917969,10396200,3952949143.8171387,Applied Materials,Technology
AMAT,2026-04-29,382.98386163042545,385.1189362245053,376.1995710708158,381.7068176269531,5116400,1952964761.706543,Applied Materials,Technology
AMAT,2026-04-30,384.64999441326233,395.0958257713354,383.6722457696423,393.5793151855469,7050000,2774734172.0581055,Applied Materials,Technology
AMAT,2026-05-01,388.55096464137625,397.7197519099379,385.3084672848396,388.1817932128906,4586500,1780395794.5709229,Applied Materials,Technology
AMAT,2026-05-04,386.2662421458197,400.0742887575109,384.75971824806584,390.47650146484375,5062300,1976709193.3654785,Applied Materials,Technology
AMAT,2026-05-05,403.4564637739056,413.54310981113156,399.326006518469,409.8716125488281,6321100,2590839450.0823975,Applied Materials,Technology
AMAT,2026-05-06,420.0281193618806,431.8108534811313,416.78562200338627,427.6305236816406,7241200,3096558148.083496,Applied Materials,Technology
AMAT,2026-05-07,425.37575976220626,426.71269324876874,405.0727608330907,409.69207763671875,7741800,3171754126.647949,Applied Materials,Technology
AMAT,2026-05-08,422.1332604925402,437.02881859336196,416.93529600053466,434.434814453125,8165200,3547247146.9726562,Applied Materials,Technology
AMAT,2026-05-11,438.2359793664792,447.4147530938142,436.260539289644,442.59588623046875,8324000,3684168156.982422,Applied Materials,Technology
AMAT,2026-05-12,435.79163792325363,436.04106079991465,415.59837157185996,430.20458984375,9319400,4009248654.5898438,Applied Materials,Technology
AMAT,2026-05-13,434.90371550091504,439.4831159384227,421.3251180386192,435.6020812988281,7839400,3414858956.134033,Applied Materials,Technology
AMAT,2026-05-14,442.3165806371618,447.41480043440583,436.98891126308945,439.5429992675781,14936200,6565102145.6604,Applied Materials,Technology
AMAT,2026-05-15,427.43100846466194,443.47387448693536,420.5868288999158,435.612060546875,12768700,5562199717.504883,Applied Materials,Technology
AMAT,2026-05-18,440.2912488461568,440.69031937070474,407.14793483774883,412.61529541015625,8265000,3410265416.5649414,Applied Materials,Technology
AMAT,2026-05-19,403.4364972160011,414.5008920294696,396.4526568850844,405.97064208984375,8418700,3417745044.5617676,Applied Materials,Technology
AMAT,2026-05-20,415.4886384846244,426.5131174107768,414.8900174935696,425.8646240234375,6888400,2933525876.123047,Applied Materials,Technology
AMAT,2026-05-21,423.7369065055144,430.5196623446708,421.15964524501885,426.90350341796875,5682900,2426049919.5739746,Applied Materials,Technology
AMAT,2026-05-22,433.8860579799857,437.66201917826277,429.83039708128,431.6983947753906,4889300,2110702961.5753174,Applied Materials,Technology
AMAT,2026-05-26,444.26493132962713,456.29207907183707,437.5321405656147,454.40411376953125,8044400,3655408452.807617,Applied Materials,Technology
AMAT,2026-05-27,460.7273258602551,461.90605806746316,440.64879059002044,447.77117919921875,5047600,2260169804.1259766,Applied Materials,Technology
AMAT,2026-05-28,445.6534502883346,457.1911004225746,437.7818628006543,449.19964599609375,5675600,2549477510.8154297,Applied Materials,Technology
AMAT,2026-05-29,452.2863508569121,459.96813902021586,445.22392603170596,449.5792541503906,8546800,3842463969.3725586,Applied Materials,Technology
AMAT,2026-06-01,444.0651575132187,463.3844951543944,437.7519011269146,457.68060302734375,6613700,3026962204.2419434,Applied Materials,Technology
AMAT,2026-06-02,464.80295755471474,490.984982162644,460.9570944861487,489.5265197753906,10440700,5110999535.018921,Applied Materials,Technology
AMAT,2026-06-03,487.4287941308176,507.71709697152926,486.8393975297906,500.2350769042969,8964900,4484557440.939331,Applied Materials,Technology
AMAT,2026-06-04,485.1412480551474,510.20444462327976,479.597157972364,501.16412353515625,6729000,3372333387.2680664,Applied Materials,Technology
AMAT,2026-06-05,479.1975849106027,484.3820436041942,452.42622376577884,452.526123046875,11909400,5389314609.814453,Applied Materials,Technology
AMAT,2026-06-08,475.49154617162424,497.1783474412626,470.61675401394865,491.644287109375,9726900,4782174816.28418,Applied Materials,Technology
AMAT,2026-06-09,501.1840864986732,525.4181523288704,466.01170477160554,498.6767578125,11731700,5850326119.628906,Applied Materials,Technology
AMAT,2026-06-10,502.2529508205413,533.8691376138418,494.35139626938167,496.4791259765625,11393800,5656783865.551758,Applied Materials,Technology
AMAT,2026-06-11,521.9318645665493,557.0243434530702,519.3446653569473,552.0496826171875,12427700,6860707840.661621,Applied Materials,Technology
AMAT,2026-06-12,548.0339983636952,569.3412322504515,543.4888705432007,566.6441040039062,8055800,4564771573.034668,Applied Materials,Technology
AMAT,2026-06-15,589.3497616432984,598.979478791973,579.8899067983571,585.154296875,11664400,6825473780.46875,Applied Materials,Technology
AMAT,2026-06-16,581.368296887857,600.2680690938965,567.0436493058121,567.6229858398438,10906100,6190553045.86792,Applied Materials,Technology
AMAT,2026-06-17,591.3876190628448,622.6841082106196,590.1988877914607,592.28662109375,11045500,6542101873.291016,Applied Materials,Technology
AMAT,2026-06-18,621.855060996017,638.2175692141243,611.8457445703723,616.4508056640625,16781200,10344784260.009766,Applied Materials,Technology
AMAT,2026-06-22,625.5510448561254,640.4950865888701,620.0269836859661,639.4961547851562,10737300,6866462062.774658,Applied Materials,Technology
AMAT,2026-06-23,581.3084183280791,591.8671355564264,572.8974290175842,585.2542114257812,12035100,7043592959.93042,Applied Materials,Technology
AMAT,2026-06-24,584.6148242891134,593.6352075144702,568.8816487778739,588.3408203125,10726700,6310955477.246094,Applied Materials,Technology
AMAT,2026-06-25,637.0587521649362,668.5051055106441,609.0487266273076,667.2864379882812,16477800,10995412467.8833,Applied Materials,Technology
AMAT,2026-06-26,642.073449260977,659.4848241876985,621.3356141835166,626.1704711914062,28138600,17619560420.666504,Applied Materials,Technology
AMAT,2026-06-29,634.7512355684455,708.2326574039321,631.4347746279255,693.8980102539062,14165300,9829273484.649658,Applied Materials,Technology
AMAT,2026-06-30,696.7549601827914,738.8798989117877,695.2565624189574,722.2277221679688,16461200,11888734980.151367,Applied Materials,Technology
AMAT,2026-07-01,667.6959668631298,693.038922313539,638.3773433930633,650.2146606445312,16089200,10461433718.041992,Applied Materials,Technology
AMAT,2026-07-02,655.9885286478141,656.2981950681802,581.2784409940324,602.3958129882812,15071700,9079128974.615479,Applied Materials,Technology
AMAT,2026-07-06,627.0894783995512,628.3281441590747,591.0479995771518,592.1567993164062,8622800,5106049649.145508,Applied Materials,Technology
AMAT,2026-07-07,544.7674639619504,557.6837065297274,527.0664207171061,553.90771484375,12552400,6952871199.8046875,Applied Materials,Technology
AMAT,2026-07-08,546.5155951343639,577.5224790280582,545.5965948965757,569.890625,7535700,4294524782.8125,Applied Materials,Technology
AMAT,2026-07-09,626.6399288937963,629.307059829824,584.8246567854503,588.0311889648438,14418000,8478233682.495117,Applied Materials,Technology
AMAT,2026-07-10,577.6223486472957,608.5692381423538,572.7775535169973,601.8564453125,6279300,3779237177.0507812,Applied Materials,Technology
AMAT,2026-07-13,581.3883143507304,589.3897679295872,567.5431340526876,574.775390625,7561700,4346279071.2890625,Applied Materials,Technology
AMAT,2026-07-14,613.2442927340592,613.4840266250667,583.3762057568129,595.063720703125,6513900,3876185570.288086,Applied Materials,Technology
AMAT,2026-07-15,609.7279860046576,611.0665204494271,556.5648048596327,578.81103515625,8168200,4727844297.363281,Applied Materials,Technology
AMAT,2026-07-16,561.9390761215258,590.4586279549089,556.6747469641948,560.330810546875,8406100,4710196826.538086,Applied Materials,Technology
AMAT,2026-07-17,531.8313015250113,550.5912085596145,512.671736422373,529.0941772460938,10326500,5463691021.331787,Applied Materials,Technology
AMAT,2026-07-20,545.0471933385277,554.3971808756951,522.4014252399297,525.1384887695312,6558300,3444015750.897217,Applied Materials,Technology
AMAT,2026-07-21,564.3465575748833,571.8884808046024,551.4103779984987,563.9469604492188,7636400,4306524568.774414,Applied Materials,Technology
AMAT,2026-07-22,543.7285877495399,562.7382899428353,542.5997898919999,553.3283081054688,4963500,2746445057.281494,Applied Materials,Technology
